author_id,author_name
A07228,John A. Todd
A07229,Sunny Imam Ali
A07230,Ghulam Jaffer
A07231,S. S. Chen
A07232,J. Moro
A07233,A. V. Bilibio
A07234,M. A. Gende
A07235,J. L. Hormaechea
A07236,L. R. Alves
A07237,P. F. Barbosa Neto
A07238,P. A. B. Nogueira
A07239,G. A. S. Picanço
A07240,T. O. Bertollotto
A07241,Siti Syukriah Khamdan
A07242,Tajul Ariffin Musa
A07243,Dudy Darmawan Wijaya
A07244,Suhaila M Buhari
A07245,C. F. Forsyth
A07246,Sang Jeong Lee
A07247,Hafsa Siddiqui
A07248,Varsha Kachneria
A07249,A. M. Aslam
A07250,G.I. Gordiyenko
A07251,F. Arikan
A07252,A.F. Yakovets
A07253,S.Z. Hamzah
A07254,M.Z.M. Alias
A07255,Giulia D.'Angelo
A07256,Ning Baiqi
A07257,R. P. Aswathy
A07258,Fevzi Necati Ecevit
A07259,Ugur Topal
A07260,Parag Vaze
A07261,Said Kaki
A07262,Daniel Limonadi
A07263,Daniel Esteban-Fernandez
A07264,Guy Zohar
A07265,Takanobu Amano
A07266,Shinji Saito
A07267,Aoi Nakamizo
A07268,Shin’ya Nakano
A07269,Shigeto Watanabe
A07270,Kei Kamiya
A07271,Masahito Nose
A07272,Mei-Ching Fok
A07273,Alexander V. Kiselev
A07274,S. V. Syrovatsky
A07275,A. S. Shabalin
A07276,Artem M. Vesnin
A07277,Benjamin Reid
A07278,Ljubov Pustovalova
A07279,Ken Smith
A07280,Olivier Daigle
A07281,Oleg Djazovski
A07282,Alexander Beaton
A07283,Andrew Wilson
A07284,Peter Bankole
A07285,Jasmine K. Sandhu
A07286,Chuang Niu
A07287,Jun Zhang
A07288,Stefano Milici
A07289,Antonio Lazaro
A07290,Ramon Villarino
A07291,David Girbau
A07292,Marco Magnarosa
A07293,Qi Zhang
A07294,Jincheng Lei
A07295,Yongji Wu
A07296,Chuan Chen
A07297,Hai Xiao
A07298,G. Olivares-Pulido
A07299,K. Arsov
A07300,P. J. G. Teunissen
A07301,A. Khodabandeh
A07302,V. Janssen
A07303,A. F. Kouznetsov
A07304,B. Kunduri
A07305,Leanna L. House
A07306,Mario Auer
A07307,Maximilian Scherzer
A07308,Xiaolin Li
A07309,Chengli She
A07310,Francois A. Marshall
A07311,David J. Thomson
A07312,Glen Takahara
A07313,Trevor A. Bowen
A07314,Elena Zhivun
A07315,Arne Wickenbrock
A07316,Vincent Dumont
A07317,Christopher Pankow
A07318,Gregory Dobler
A07319,Jonathan S. Wurtele
A07320,B. Reinisch
A07321,A. Prajapati
A07322,Zhendi Liu
A07323,Hanxian Fang
A07324,Libin Weng
A07325,Shenggao Yang
A07326,Ze Gao
A07327,Zongnan Li
A07328,Min Li
A07329,Chuang Shi
A07330,Liang Chen
A07331,Chenlong Deng
A07332,Weiwei Song
A07333,Renli Liu
A07334,Peihua Zhang
A07335,Katie Herlingshaw
A07336,Bharat Kunduri
A07337,Prabhakar Tiwari
A07338,Navin Parihar
A07339,Adarsh Dube
A07340,DaeHan Ahn
A07341,Homin Park
A07342,Kyoosik Shin
A07343,Taejoon Park
A07344,Kai Jin
A07345,Wangwang Tang
A07346,Wenjing Deng
A07347,Yan Huang
A07348,Xiaoxia Ding
A07349,Tianya Wu
A07350,Guoqing Yang
A07351,Guangming Huang
A07352,Wang Lulu
A07353,Le HuiJun
A07354,Ruilong Zhang
A07355,Yinghao Zhao
A07356,Letao Zhou
A07357,Wei Feng
A07358,Zhongshan Jiang
A07359,Chenxi Luo
A07360,Zheng Li
A07361,Ang Liu
A07362,Ningbo Wang
A07363,Zishen Li
A07364,Zhiyu Wang
A07365,Yanzhi Li
A07366,Changhong Chen
A07367,Xiaofang Xie
A07368,William A. Morris
A07369,Sara-Lise Underhay
A07370,Hernan Ugalde
A07371,Bernd Milkereit
A07372,Nannan Wang
A07373,Bin Song
A07374,M. Bengtson
A07375,Sarah N. Bentley
A07376,M. J. Owens
A07377,T. Boutéraon
A07378,E. Habart
A07379,A. P. Jones
A07380,E. Dartois
A07381,T. Pino
A07382,Yaguang Zhu
A07383,Xu Yang
A07384,Chao Tian
A07385,Fulu Yue
A07386,Peikang Xu
A07387,Jianming Jiang
A07388,Oliver Montenbruck
A07389,André Hauschild
A07390,Christian Siemes
A07391,S.J. Adebiyi
A07392,J.B. Fashae
A07393,V.V. Kuverova
A07394,S.O. Adamson
A07395,A.A. Berlin
A07396,V.L. Bychkov
A07397,Y.A. Dyakov
A07398,L.V. Eppelbaum
A07399,G.V. Golubkov
A07400,A.A. Lushnikov
A07401,M.I. Manzhelii
A07402,A.N. Morozov
A07403,S.S. Nabiev
A07404,V.L. Shapovalov
A07405,M.G. Golubkov
A07406,Daniel B. Graham
A07407,Cecilia Norgren
A07408,Ana Lucia Christovam de Souza
A07409,Muhammmad Ayyaz Ameen
A07410,Mehak Abdul Jabbar
A07411,Xiao YU
A07412,Weimin Zhen
A07413,Ghulam Murtaza
A07414,Farrukh Chishtie
A07415,Haqqa Khursheed
A07416,Muhammad Atiq
A07417,Maksim A. Chelpanov
A07418,Barbara L. Giles
A07419,Dong-Hyo Sohn
A07420,Niilo Kalakoski
A07421,Luis Angel Camacho Campos
A07422,David Araujo Diaz
A07423,Jesus Alfredo Martinez Nuño
A07424,W. Akhtar
A07425,A. Hrabec
A07426,S. Chouaieb
A07427,A. Haykal
A07428,M. Belmeguenai
A07429,M.S. Gabor
A07430,B. Shields
A07431,P. Maletinsky
A07432,Dongsheng Zhao
A07433,Craig M. Hancock
A07434,Gethin Wyn Roberts
A07435,Collin Cupido
A07436,Charles Nokes
A07437,Duncan G.Elliott
A07438,Rafidah Abd Malik
A07439,Yokoyama Tatsuhiro
A07440,Clara Y. Yatini
A07441,Jérôme Loicq
A07442,Karl Fleury-Frenette
A07443,Pascal Blain
A07444,Alexandra Mazzoli
A07445,Connor D. Flynn
A07446,S.G. Claudepierre
A07447,H.E. Spence
A07448,D.N. Baker
A07449,Barbara Popielawska
A07450,Anna Odzimek
A07451,Joanna Doroszkiewicz
A07452,Grzegorz Góral
A07453,"Marcucci, M. F."
A07454,"Coco, I."
A07455,"Massetti, S."
A07456,"Longo, S."
A07457,"Biondi, D."
A07458,Shradha Mohanty
A07459,Gulab Singh
A07460,Yajing Liu
A07461,Tao Jiang
A07462,Chenhui Liu
A07463,Weijun Huang
A07464,Junpeng Wang
A07465,Xiangxin Xue
A07466,L. Capannolo
A07467,X.-C. Shen
A07468,Alaa A. Elghazouly
A07469,Mohamed I. Doma
A07470,Ahmed A. Sedeek
A07471,Qisheng Wang
A07472,Liangliang Yuan
A07473,Youjian Hu
A07474,Jie Chen
A07475,Jiabin Guo
A07476,Patrick Mungufeni
A07477,Yenca Migoya-Orué
A07478,Vivian Otugo
A07479,Daniel Okoh
A07480,Charity Okujagu
A07481,Sylvester Onwuneme
A07482,Babatunde Rabiu
A07483,Jean Uwamahoro
A07484,Mpho Tshisaphungo
A07485,Nicholas Ssessanga
A07486,David W. Beaty
A07487,Victoria J. Hipkin
A07488,Christy M. Caudill
A07489,Robin F. Hansen
A07490,Elisabeth M. Hausrath
A07491,Catherine Maggiori
A07492,Ryan McCoubrey
A07493,Joseph C. Parrish
A07494,S.J. Ralston
A07495,Di Wang
A07496,Xiaowen Luo
A07497,Jinyao Gao
A07498,Tao Zhang
A07499,Ziyin Wu
A07500,Chunguo Yang
A07501,Zhaocai Wu
A07502,Klemens Hocke
A07503,Weizheng Fu
A07504,Vladimir V. Safargaleev
A07505,P. E. Tereshchenko
A07506,Delores Knipp
A07507,Phil Erickson
A07508,Michael Greffen
A07509,Manbharat S. Dhadly
A07510,John T. Emmert
A07511,Douglas P. Drob
A07512,Mark G. Conde
A07513,Anasuya Aruliah
A07514,Eelco Doornbos
A07515,Rick J. Niciejewski
A07516,C. M. Jackman
A07517,L. Balejcikova
A07518,M. Molcan
A07519,J. Kovac
A07520,M. Kubovcikova
A07521,K. Saksl
A07522,Z. Mitroova
A07523,M. Timko
A07524,P. Kopcansky
A07525,Devin Huyghebaert
A07526,Glenn Hussey
A07527,Juha Vierinen
A07528,Hassanali Akbari
A07529,Hong Zhao
A07530,Brian Larsen
A07531,William Archer
A07532,Mohammed A. A. Desouky
A07533,Ossama Abdelkhalik
A07534,Juan Yu
A07535,Yue Qin
A07536,Zhihui Yan
A07537,Huadong Lu
A07538,Xiaojun Jia
A07539,Greg A. Enno
A07540,T. Biswas
A07541,S. Ghosh
A07542,N. Dashora
A07543,Sunanda Suresh
A07544,Hu Hongqiao
A07545,Yang Huigen
A07546,Murong Qin
A07547,Mary Hudson
A07548,Zhao Li
A07549,Leslie Woodger
A07550,Ishita Gulati
A07551,Handong Li
A07552,Scott Stainton
A07553,Martin Johnston
A07554,Satnam Dlay
A07555,Arif Hussain
A07556,Teshome Dugassa
A07557,N. Yagova
A07558,Vickal V. Kumar
A07559,Y. Jade Morton
A07560,Dewen Duan
A07561,Vinaya Kumar Kavatamane
A07562,Sri Ranjini Arumugam
A07563,Ganesh Rahane
A07564,Guan-Xiang Du
A07565,Yan-Kai Tzeng
A07566,Huan-Cheng Chang
A07567,Gopalakrishnan Balasubramanian
A07568,J. Brent Parham
A07569,Vincent Beukelaers
A07570,Lawrence Leung
A07571,James Mason
A07572,Brian Walsh
A07573,Katelyn S. Ball
A07574,Yunqui Bai
A07575,Dan Sameoto
A07576,Duncan G. Elliott
A07577,Christopher Robson
A07578,Miroslaw Ciurzynski
A07579,Joshua Larson
A07580,Xiaoying Sun
A07581,Y. M. Cho
A07582,M. El Sawy
A07583,M. Mieskolainen
A07584,L. Millward
A07585,J. Papavassiliou
A07586,M. Staelens
A07587,A. Wall
A07588,Y. D. Jia
A07589,Brian Taylor
A07590,Evgeny Mishin
A07591,R. Raybell
A07592,Viet Khoi Nguyen
A07593,Adria Rovira-Garcia
A07594,José Miguel Juan
A07595,Jaume Sanz
A07596,Guillermo González-Casado
A07597,Tung Hai Ta
A07598,O.M. Lemine
A07599,Sharif Abu Alrub
A07600,Wasiu Akande Ahmed
A07601,Falin Wu
A07602,Dessi Marlia
A07603,Ednofri Ednofri
A07604,Bofeng Li
A07605,Miaomiao Wang
A07606,Yueliang Wang
A07607,Haijing Guo
A07608,Aliihsan Sekertekin
A07609,Amar Kakad
A07610,Bharati Kakad
A07611,Aditi Upadhyay
A07612,P.R. Shreedevi
A07613,R.K. Choudhary
A07614,Yiqun Yu
A07615,M. Sivakandan
A07616,I. Paulino
A07617,T.K. Ramkumar
A07618,A. Taori
A07619,A.K. Patra
A07620,A.V. Bilibio
A07621,Zihan Wang
A07622,Sergey Sokolovsky
A07623,Gabriel Oliveira Jerez
A07624,Daniele Barroca Marra Alves
A07625,Vilma Mayumi Tachibana
A07626,Lidiya Y. Ahmed
A07627,Erik S. Steinmetz
A07628,Martin G. Connors
A07629,A. V. Vorobev
A07630,Jakob M. Hansen
A07631,Tor Arne Johansen
A07632,Nadezda Sokolova
A07633,Thor I. Fossen
A07634,Katherine Boggs
A07635,David Eaton
A07636,Thomas James
A07637,Roy Hyndman
A07638,Ed Johnston
A07639,Michael Sideris
A07640,Ron Clowes
A07641,Jeff Freymueller
A07642,Paul Kushner
A07643,Kristin Morell
A07644,Derek Schutt
A07645,Rick Aster
A07646,Frank Vernon
A07647,Michael Hedlin
A07648,Catherine de Groot‐Hedlin
A07649,Roland Stull
A07650,Fredson Conceição‐Santos
A07651,Vania F. Andrioli
A07652,Paulo P. Batista
A07653,Valdir G. Pillat
A07654,Alexander J. Carrasco
A07655,Sydney Ullrich
A07656,Federica M. Marcucci
A07657,A. Nersesian
A07658,E. M. Xilouris
A07659,L. P. Cassarà
A07660,C. J. R. Clark
A07661,M. Decleir
A07662,W. Dobbels
A07663,P. De Vis
A07664,S. C. Madden
A07665,A. Trčka
A07666,Afredo Del Corpo
A07667,Alessio Pignalberi
A07668,Leon Olifer
A07669,J. P. St-Maurice
A07670,Yixin Hao
A07671,Jie Ren
A07672,Xuzhi Zhou
A07673,Chao Xiong
A07674,Fan Yin
A07675,Xin Wan
A07676,A. Fæhn Follestad
A07677,HuaYu Zhao
A07678,",School of Earth and Space Sciences, Peking University, Beijing 100871, China"
A07679,Ying Liu
A07680,YongFu Wang
A07681,Xiao-Chen Shen
A07682,Han Liu
A07683,XingRan Chen
A07684,",Department of Physics, University of Alberta, Edmonton, Alberta T6G2J1, Canada"
A07685,",School of Space Science and Physics, Shandong University,  Weihai 264209, China"
A07686,",Center for Space Physics, Boston University, Boston, Massachusetts 02215, USA"
A07687,Claudia M. N. Candido
A07688,Jiankui Shi
A07689,Fabio Becker-Guedes
A07690,Emília Correia
A07691,Mangalathayil A. Abdu
A07692,Jonathan Makela
A07693,Narayan Chapagain
A07694,Zhengkuan Liu
A07695,Xuyang Teng
A07696,Lei Qiao
A07697,T. Bhakyapaibul
A07698,Y. Zou
A07699,Alla V. Suvorova
A07700,Alexei V. Dmitriev
A07701,V. A. Parkhomov
A07702,Battuulai Tsegmed
A07703,Hina Magsi
A07704,Xiang Huo
A07705,Sen Wang
A07706,Xiaofei Chen
A07707,Ganghua Zhou
A07708,Xiaochun Lu
A07709,Y. Tsugawa
A07710,D. Sormakov
A07711,John Michael Ruohoniemi
A07712,Alexandre Vasilyevich Koustov
A07713,Ethan Miller
A07714,B.R. Kalita
A07715,Sankar J. Nath
A07716,Ajay Khandare
A07717,Anil Kulkarni
A07718,Matthew David Zettergren
A07719,Jian Wang
A07720,Hongmei Bai
A07721,Xiangdong Huang
A07722,Yuebin Cao
A07723,Qiang Chen
A07724,Jianguo Ma
A07725,Sam Kristoffersen
A07726,T. A. Yahnina
A07727,A. Lyubchich
A07728,Mariusz Pożoga
A07729,Rahma Mehdaoui
A07730,Laroussi Chaabane
A07731,Emmanuel Beyou
A07732,Mohamed Hassen V. Baouab
A07733,D. E. Wendel
A07734,A. K. Tripathi
A07735,R. P. Singhal
A07736,A. M. Ronksley
A07737,Ashan Vitharana
A07738,Xuwen Zhu
A07739,K. Mitani
A07740,U. Ramirez
A07741,Ningchao Wang
A07742,Alex Timothy Chartier
A07743,Seebany Datta-Barua
A07744,Stein Fossá
A07745,Casper Jepsen
A07746,X. Y. Zhou
A07747,L. Bingley
A07748,A. Halford
A07749,A. P. Dimmock
A07750,L. Rosenqvist
A07751,J‐O. Hall
A07752,E. Yordanova
A07753,E. C. Sjöberg
A07754,Xin'an Yue
A07755,Chengyun Yang
A07756,Chao Yu
A07757,Ingrid Hunstad
A07758,H. Hoang
A07759,K. Røed
A07760,T. A. Bekkeng
A07761,E. Trondsen
A07762,B. Lybekk
A07763,H. Strøm
A07764,D. M. Bang-Hauge
A07765,M. Ariel
A07766,D. Portnoy
A07767,E. Sagi
A07768,Endalkachew Mengistu
A07769,Maria A. Sergeeva
A07770,P. Cruce
A07771,N. Hatzigeorgiu
A07772,D. A. King
A07773,J. W. Lewis
A07774,J. M. McTiernan
A07775,D. A. Roberts
A07776,C. L. Russell
A07777,J. B. Faden
A07778,M. McCarthy
A07779,J. G. Sample
A07780,D. M. Smith
A07781,A. A. Narock
A07782,T. Segawa
A07783,N. Umemura
A07784,J. Vandegriff
A07785,S. UeNo
A07786,P. Dunn
A07787,C. Fowler
A07788,T. Hara
A07789,Y. Harada
A07790,C. O. Lee
A07791,R. Lillis
A07792,D. L. Mitchell
A07793,James L. Burch
A07794,Ian James Cohen
A07795,M. Galloy
A07796,B. Giles
A07797,J. Westlake
A07798,R. Livi
A07799,M. Pulupa
A07800,P. Whittlesey
A07801,A. DeWolfe
A07802,B. Harter
A07803,E. Lucas
A07804,R. M. Candey
A07805,R. C. Johnson
A07806,T. Kovalick
A07807,M. H. Liu
A07808,R. E. McGuire
A07809,P. Schroeder
A07810,W. E. Archer
A07811,J.‐P. St.‐ Maurice
A07812,B. Gallardo‐Lacourt
A07813,G. W. Perry
A07814,D. M. Gillies
A07815,R. Downie
A07816,J. Smith
A07817,D. Eurich
A07818,Terry Z. Liu
A07819,Yuri Omelchenko
A07820,Vadim Roytershteyn
A07821,Rami Vainio
A07822,B. Nilam
A07823,Q. Zhang
A07824,Satoshi Tsuchiya
A07825,Hatsuki Fujinami
A07826,D. R. Themens
A07827,V. Foss
A07828,D. Lorentzen
A07829,L. Baddeley
A07830,E Trabaldo
A07831,R Arpaia
A07832,E Andersson
A07833,D Golubev
A07834,Robert Clayton
A07835,Kristina Lynch
A07836,Matt Zettergren
A07837,Meghan Burleigh
A07838,Guy Grubbs
A07839,David Hysell
A07840,Robert Michell
A07841,T. Maximillian Roberts
A07842,Hammed A. Lawal
A07843,Stanley W.H. Cowley
A07844,Gabby Provan
A07845,Suzie Imber
A07846,A.Babatunde Rabiu
A07847,T. G. Cameron
A07848,D. M. Oliveira
A07849,Robert C. Moore
A07850,Takumi Inoue
A07851,Sneha A. Gokani
A07852,Mike Kosch
A07853,Xiao-Xin Zhang
A07854,Bo Chen
A07855,Fei He
A07856,Ke-Fei Song
A07857,Ling-Ping He
A07858,Shi-Jie Liu
A07859,Quan-Feng Guo
A07860,Jia-Wei Li
A07861,Xiao-Dong Wang
A07862,Hong-Ji Zhang
A07863,Hai-Feng Wang
A07864,Zhen-Wei Han
A07865,Liang Sun
A07866,Pei-Jie Zhang
A07867,Shuang Dai
A07868,Guang-Xing Ding
A07869,Li-Heng Chen
A07870,Zhong-Su Wang
A07871,Guang-Wei Shi
A07872,Xin Zhang
A07873,Zhong-Dong Yang
A07874,Peng Zhang
A07875,Jin-Song Wang
A07876,R. A. Marshall
A07877,W. Xu
A07878,A. Sousa
A07879,R. Millan
A07880,Arthur J. Hull
A07881,A. D. Chave
A07882,Hossein Ghobadi
A07883,Caner Savas
A07884,Antonio Cicone
A07885,Massimo Cafaro
A07886,Neil C. Rogers
A07887,Emma F. Eastoe
A07888,Alan W. P. Thomson
A07889,Yan Tang
A07890,V. Nijimbere
A07891,O. Koroglu
A07892,Yunbin Yuan
A07893,Xiao Zhang
A07894,Jiuping Zha
A07895,L. R. Oberhagemann
A07896,Chizurumoke M. Michael
A07897,Tim K. Yeoman
A07898,Baocheng Zhang
A07899,K C T Swamy
A07900,S. Towseef Ahmed
A07901,Kento Fukui
A07902,Yongxing Zhu
A07903,Shusen Tan
A07904,Xia Ren
A07905,Xiaolin Jia
A07906,Changyong He
A07907,Andong Hu
A07908,Geronimo Perez
A07909,Maria Paulina Romero
A07910,Elisa Baggio Saitovitch
A07911,Fred Jochen Litterst
A07912,Jefferson F.D.F. Araujo
A07913,David C. Bell
A07914,Guillermo Solorzano
A07915,Wenyao Gu
A07916,Zhiyang Xia
A07917,David Novotny
A07918,Vojtech Petrucha
A07919,Michal Dressler
A07920,Antonin Platil
A07921,Zhengyang Zou
A07922,Nikita A. Aseev
A07923,Pingbing Zuo
A07924,Fengsi Wei
A07925,Qirong Xiao
A07926,Jiading Tian
A07927,Dan Li
A07928,Yusheng Huang
A07929,Zehui Wang
A07930,Ping Yan
A07931,Mali Gong
A07932,D. R. Smith
A07933,T. Tan
A07934,Eugene Dao
A07935,J. J. Simpson
A07936,Alexandra R. Fogg
A07937,Harneet Sangha
A07938,Claudia Borries
A07939,Antoni Segarra
A07940,Cristhian Camilo Timoté
A07941,Kostas Tziotziou
A07942,Tobias G. W. Verhulst
A07943,Jurgen Watermann
A07944,Dario Calderone
A07945,Davide Capodanno
A07946,Dominick J. Angiolillo
A07947,J.‐F. Ripoll
A07948,T. Farges
A07949,E. H. Lay
A07950,G. S. Cunningham
A07951,César Buchile Abud de Oliveira
A07952,Teddy Modesto Surco Espejo
A07953,Alison Moraes
A07954,Luis Felipe Dias Lourenço
A07955,John Petrus Grey
A07956,Michael D. Fleischauer
A07957,Shun Imajo
A07958,Bo-Jhou Wang
A07959,Tayyaba Firdous
A07960,David K. Potter
A07961,Yangwei Lu
A07962,Zhenjie Wang
A07963,Shengyue Ji
A07964,Wu Chen
A07965,Jun Chen
A07966,Xiaodong Ren
A07967,Xiaohong Zhang
A07968,Jincheng Zhang
A07969,Liangke Huang
A07970,Robert A. Marshall
A07971,Chris M. Cully
A07972,Tengfei Peng
A07973,Zongliang Gan
A07974,Derek McKay
A07975,Andreas Kvammen
A07976,Kristoffer Wickstrøm
A07977,E. I. Gordeev
A07978,V. N. Selivanov
A07979,Vaishnavi Sreenivash
A07980,Richen Ye
A07981,Liangpei Zhang
A07982,Yunxiang Liu
A07983,PengHui Zhou
A07984,S. B. Rafol
A07985,C. Geach
A07986,A. Berk
A07987,Y.‐T. He
A07988,YinTong Wang
A07989,Qile Zhao
A07990,Fu Zheng
A07991,Xiaopeng Gong
A07992,Reihaneh Ghaffari
A07993,Ephrem Beshir
A07994,Junseok Hong
A07995,Jong‐Kyun Chung
A07996,Jong‐Min Choi
A07997,O. J. Oyedokun
A07998,A. O. Akala
A07999,E. O. Oyeyemi
A08000,Larisa Trichtchenko
A08001,Christopher Balch
A08002,Samuel Groleau
A08003,Kacper Kotulak
A08004,Adam Fron
A08005,Ashanthi Maxworth
A08006,N. Swarnalingam
A08007,D. Wu
A08008,Gizaw Mengistu Tsidu
A08009,Mulugeta Melaku Zegeye
A08010,Vladislav Demyanov
A08011,Maria Sergeeva
A08012,Mark Fedorov
A08013,Tatiana Ishina
A08014,Victor Jose Gatica-Acevedo
A08015,Enrique Cabral-Cano
A08016,D.S. Kryuchkov
A08017,N.O. Zhadnov
A08018,K.S. Kudeyarov
A08019,G.A. Vishnyakova
A08020,K.Yu. Khabarova
A08021,N.N. Kolachevsky
A08022,J. Matar
A08023,Z. Yao
A08024,R. Guo
A08025,C. Gurgiolo
A08026,James H. Lane
A08027,D. Early
A08028,M. Grotenhuis
A08029,J. Kronenwetter
A08030,Emilia Kilpua
A08031,Stepan Dubyagin
A08032,Adnane Osmane
A08033,Harriet George
A08034,Milla Kalliokoski
A08035,Timo Asikainen
A08036,H. Ghadjari
A08037,Shunrong Zhang
A08038,Xin Xu
A08039,Ling Huang
A08040,Xiaojun Liu
A08041,Guangyou Fang
A08042,Samiddha Goswami
A08043,Sarbani Ray
A08044,Ashik Paul
A08045,Christopher J. Scott
A08046,Kathleen MacWilliam
A08047,Francois Schonken
A08048,K. Shimna
A08049,M. Sithartha Muthu Vijayan
A08050,E.B. Romanova
A08051,A.V. Tashchilin
A08052,Secil Karatay
A08053,K. Siva Krishna
A08054,Ingo Michaelis
A08055,I.P. Pakhotin
A08056,R.L. Lysak
A08057,J.K. Burchill
A08058,A. W. Smith
A08059,F. A. Staples
A08060,A. R. A. Smith
A08061,K. M. Raymer
A08062,R.R. Fedorov
A08063,C.D.A. Nokes
A08064,D.G. Elliott
A08065,S. Damkjar
A08066,C.F. Lange
A08067,D. Sameoto
A08068,L. Wyard-Scott
A08069,M. Fleischauer
A08070,C. Robson
A08071,C. Lissinna
A08072,R.E. Ferrari
A08073,J. Grey
A08074,A. Hamilton
A08075,K. Ball
A08076,K. Cote
A08077,T. Robertson
A08078,E. Austen
A08079,G. Yi
A08080,T. Hrynyk
A08081,D. Nault
A08082,A. Roy
A08083,D. Van Paridon
A08084,D. Raboud
A08085,J.P. Carey
A08086,A.J. Hansen
A08087,T.A. Bekkeng
A08088,Yi‐Fan Zhu
A08089,Shu‐Jie Gu
A08090,Xin‐Ran Sun
A08091,Thiago Brito
A08092,S. S. Elliott
A08093,M. A. Temerin
A08094,Kun Zhang
A08095,Leng Ying Khoo
A08096,Vladimir B. Ovodenko
A08097,Anna A. Mylnikova
A08098,Elena S. Andreeva
A08099,Alexander E. Kozlovsky
A08100,Nina A. Korenkova
A08101,Ivan A. Nesterov
A08102,Yulia S. Tumanova
A08103,Tingyu Yan
A08104,Minye Huang
A08105,Shengsen Wang
A08106,Xiaoyun Mao
A08107,Yueming Hu
A08108,Xian Chen
A08109,O. Tsareva
A08110,G. Fruit
A08111,P. Louarn
A08112,A. Tur
A08113,Olugbenga Ogunmodimu
A08114,Neil Rogers
A08115,Bamidele Adebisi
A08116,Victor U.J. Nwankwo
A08117,Guangzheng ZHU
A08118,Yuduan MA
A08119,Sarvesh Kumar
A08120,Danila Khalimanov
A08121,Olga Imarova
A08122,Sumon Kamal
A08123,Mohammed M. Hoque
A08124,Jens Wickert
A08125,Yining Shi
A08126,Liam Kilcommons
A08127,S. R. Zhang
A08128,Leszek P. Błaszkiewicz
A08129,Paweł Flisek
A08130,Wojciech Lewandowski
A08131,Jarosław Kijak
A08132,Adam Froń
A08133,Roman Krasnoperov
A08134,Yaroslav Sakharov
A08135,Michail Dobrovolsky
A08136,Jiao-Jiao Zhang
A08137,W. Wang
A08138,A. L. Lan
A08139,J. Y. Yan
A08140,D. Xiang
A08141,H. B. Qiu
A08142,Moqbil S. Alenazi
A08143,Ayman Mahrous
A08144,Ibrahim Fathy
A08145,Mohamed Nouh
A08146,Essam Elkholy
A08147,Magdy Elkhateeb
A08148,Rasha Tharwat
A08149,Heba Shalaby
A08150,Yara Ahmed
A08151,Huanzhi Yuan
A08152,Changbo Zhu
A08153,Ming Wang
A08154,I. V. Tyutin
A08155,D. V. Chugunin
A08156,A. A. Chernyshov
A08157,K. G. Ratovsky
A08158,R. A. Rakhmatulin
A08159,A. Yu. Pashin
A08160,M. Hanzelka
A08161,Manjula Lingala
A08162,Kusumita Arora
A08163,Oksana V. Mandrikova
A08164,Igor S. Solovev
A08165,Jamie R.J. Inshaw
A08166,Antony J. Cutler
A08167,Daniel J.M. Crouch
A08168,Linda S. Wicker
A08169,Ramazan Atıcı
A08170,Selçuk Sağır
A08171,A. M. Vesnin
A08172,V. I. Kurkin
A08173,Jiahua Zhang
A08174,Lin Liu
A08175,Yufeng Hu
A08176,Terry Liu
A08177,Y. T. Jade Morton
A08178,Wei Li
A08179,Almat Raskaliyev
A08180,Sarosh Hosi Patel
A08181,Tarek M. Sobh
A08182,Aidos Ibrayev
A08183,Anna Mylnikova
A08184,Artem Vesnin
A08185,Gino DARDANELLI
A08186,Mauro LO BRUTTO
A08187,Claudia PIPITONE
A08188,Bingbing Duan
A08189,Liang Wang
A08190,Sunil Kumar Sharma
A08191,Arun Kumar Singh
A08192,Sampad Kumar Panda
A08193,Kutubuddin Ansari
A08194,D. R. Shklyar
A08195,I. Kolmašová
A08196,M. M. Sardaneta
A08197,M. Sánchez-Cruces
A08198,André D. Gomes
A08199,Marta S. Ferreira
A08200,Jörg Bierlich
A08201,Jens Kobelke
A08202,Manfred Rothhardt
A08203,Hartmut Bartelt
A08204,Orlando Frazão
A08205,Sam Tuttle
A08206,Robert Fear
A08207,Laura Gatto
A08208,Francesco Prati
A08209,Asima Anwar
A08210,Sonia Zulfiqar
A08211,Muhammad Asif Yousuf
A08212,Sameh A. Ragab
A08213,Muhammad Azhar Khan
A08214,Imran Shakir
A08215,Muhammad Farooq Warsi
A08216,Y.T. Jade Morton
A08217,P. I. Shustov
A08218,Maxim Smirnov
A08219,W. Miloch
A08220,Y. Jin
A08221,Yuyan Wang
A08222,Harry Haoxiang Wang
A08223,Kathryn R. Kirkevold
A08224,Viacheslav A. Pilipenko
A08225,Brett A. McCuen
A08226,Shane Coyle
A08227,Hermann Opgenoorth
A08228,Audrey Schillings
A08229,Anna N. Willer
A08230,Thom R. Edwards
A08231,Andy J. Gerrard
A08232,Mervyn P. Freeman
A08233,Michael C. Rose
A08234,N. Erasmus
A08235,S. Navarro-Meza
A08236,A. McNeill
A08237,D. E. Trilling
A08238,A. A. Sickafoose
A08239,L. Denneau
A08240,H. Flewelling
A08241,A. Heinze
A08242,J. L. Tonry
A08243,Zhi Wu
A08244,Jianchang Zheng
A08245,Sipeng Yang
A08246,D. Vainchtein
A08247,I. Vasko
A08248,Brian Breitsch
A08249,Dongyang Xu
A08250,Rong Yang
A08251,Harrison Bourne
A08252,Charles Rino
A08253,Larry L. Lyons
